SubhaloID,SubhaloLen,SubhaloMass,x,y,z
000_3382,42,347.34,33198.296968005954,104226.86328125,63913.654017857145
000_1376,42,347.34,63850.46456473215,86824.89657738095,6117.6838611421135
000_4125,42,347.34,10724.42052641369,75823.98270089286,45953.52892485119
000_3332,42,347.34,16810.499162946428,95265.14006696428,49917.673549107145
000_3611,42,347.34,14533.344075520834,98586.62909226192,55681.39880952381
000_349,42,347.34,13890.930850074405,32973.816127232145,93862.67578125
000_3637,42,347.34,13891.883742559525,86592.33370535714,31909.373465401783
000_3627,42,347.34,61872.86625744047,50814.18824404762,49128.433872767855
000_831,42,347.34,16203.659946986609,98072.40811011904,96775.02325148808
000_2831,42,347.34,66161.20982142857,58406.15745907738,70267.25874255953
000_1732,42,347.34,108943.7109375,38265.84002976191,92427.75744047618
000_251,42,347.34,23409.61309523809,110618.85100446428,5240.616280691965
000_3097,42,347.34,13446.93494233631,100577.44122023808,68025.65029761905
000_3775,42,347.34,29312.459914434523,85296.78850446429,70913.30747767857
000_3238,42,347.34,55895.173735119046,54892.97079613096,44547.984375
000_219,42,347.34,111751.49460565476,61741.91369047619,114509.63653273808
000_135,42,347.34,109294.96000744047,72479.71763392857,20720.98195684524
000_1073,42,347.34,41423.34291294643,68530.68880208333,95752.63969494047
000_3484,42,347.34,19821.821103050595,95039.00595238096,67331.88690476191
000_2504,42,347.34,81197.39081101191,99518.81380208331,81212.70535714286
000_943,42,347.34,112224.22358630953,6911.01421828497,104126.66015625
000_945,42,347.34,12802.330496651786,95040.41964285714,14675.302083333334
000_1991,42,347.34,91731.00427827382,67879.57942708333,81947.37388392857
000_1141,42,347.34,53071.87472098215,44586.45517113096,109124.60453869047
000_698,42,347.34,89841.46279761905,8221.63195219494,92056.68433779762
000_3720,42,347.34,565.5907207670666,84359.33333333333,85553.72786458333
000_612,42,347.34,43192.18638392857,35113.91350446428,2884.651314871652
000_610,42,347.34,48776.50055803572,13120.82142857143,15708.846935453868
000_2057,42,347.34,99418.16945684524,65625.33342633929,86621.35881696429
000_1445,42,347.34,4168.167974562872,104592.75539434524,71907.67801339286
000_4019,42,347.34,12535.999674479166,81874.7890625,52469.960844494046
000_3533,42,347.34,7754.352678571428,76530.02269345238,54523.59244791666
000_3137,42,347.34,75172.05450148809,37286.13318452381,79396.20554315476
000_3220,42,347.34,76814.03924851191,56977.37927827381,62384.49125744047
000_2010,42,347.34,19060.301664806542,73382.10639880953,111815.08965773808
000_1455,42,347.34,58489.766276041664,87093.10491071429,106419.50204613096
000_2771,42,347.34,101629.0625,16901.099423363095,49008.70703125
000_659,42,347.34,81901.67206101191,116535.88188244047,70212.87630208333
000_443,42,347.34,29610.99441964286,5379.126534598215,39111.39136904762
000_1866,42,347.34,19175.336123511905,7752.878208705357,79710.84337797618
000_157,42,347.34,45735.14629836309,116109.34895833331,76323.76134672618
000_2461,42,347.34,73389.20907738095,108599.14546130953,85053.02213541667
000_4190,42,347.34,101335.85212053572,104567.22619047618,90191.27957589286
000_579,42,347.34,65716.63467261905,2704.482485816592,36785.33156622024
000_13,41,339.07,75169.43407012195,118612.42320884146,416.2583290658346
000_3439,41,339.07,49869.8993902439,49018.10880335366,30415.42211318597
000_3441,41,339.07,51948.529916158535,47930.58584222561,20926.403582317074
000_3194,41,339.07,28965.495522103654,96802.8105945122,64976.25638338415
000_1330,41,339.07,3055.841802829649,95379.24333079268,17797.45350609756
000_320,41,339.07,97339.65282012196,49053.93997713415,3161.658923637576
000_2603,41,339.07,79633.54477896342,51085.09127286585,52984.05821265244
000_2630,41,339.07,87636.98875762195,117682.76772103658,78561.21932164633
000_3880,41,339.07,100093.19798018291,60239.99447408537,65603.72722942074
000_1210,41,339.07,79730.89977134146,40843.994378810974,110267.98304115854
000_570,41,339.07,11126.16542016006,8675.502548589939,36656.56431021341
000_2192,41,339.07,13835.503787157011,18038.688881478654,70248.81554878049
000_361,41,339.07,8465.02265148628,104722.81554878048,108205.5419207317
000_366,41,339.07,8682.786442454268,104825.32088414632,112266.20331554876
000_2279,41,339.07,1167.957510599276,43655.848990091465,67091.81650152439
000_3931,41,339.07,18920.83422256097,98786.04516006098,40570.21455792683
000_2644,41,339.07,3677.046071122332,73474.81421493902,67774.48361280488
000_1968,41,339.07,49688.26514862805,104294.1211890244,65912.4815167683
000_1173,41,339.07,72042.0674542683,47702.07440929878,96397.11966463414
000_1747,41,339.07,68908.68121189025,11646.890291539634,606.2131459305926
000_1053,41,339.07,22250.78272675305,76942.10365853658,99704.1034679878
000_1019,41,339.07,21351.786490091465,77310.3574695122,96734.95865091465
000_3754,41,339.07,19778.361852134145,55605.57317073171,104982.61490091465
000_4109,41,339.07,95774.9472179878,40787.279535060974,92456.41539634146
000_1321,41,339.07,48766.57688643293,95023.56230945124,27805.41430068597
000_1154,41,339.07,73827.52515243902,38353.7353277439,102587.79992378048
000_1702,41,339.07,21195.94869474085,63764.81307164634,31946.68397484756
000_2338,41,339.07,85668.14272103658,64984.09908536585,37095.895865091465
000_1914,41,339.07,53825.25161966463,10312.352943978658,77349.31878810975
000_1871,41,339.07,4410.424733231707,107865.23266006098,38843.17540015244
000_3295,41,339.07,36249.42301829269,94106.06288109756,85463.88071646342
000_3972,41,339.07,66617.27667682926,98450.97999237804,88749.3965320122
000_268,41,339.07,1612.6775676448171,9488.995236280489,106667.67492378048
000_2469,41,339.07,85341.62480945123,72733.91806402439,68522.0009527439
000_2806,41,339.07,17169.565691692074,68182.7675304878,25350.167825838416
000_3199,41,339.07,4819.436964081555,81324.95922256098,81811.2646722561
000_672,41,339.07,85337.62042682926,91424.68044969512,9572.02088891006
000_753,41,339.07,83550.90987042683,52412.95674542683,90269.4569359756
000_3468,41,339.07,53457.77315167683,96732.73094512196,95952.68426067074
000_721,41,339.07,35832.743711890245,11850.857350419208,4528.955149580793
000_246,41,339.07,19588.12704839939,118051.6278582317,3594.7754144435976
000_1403,41,339.07,55806.29325457317,111498.04020579268,52741.701791158535
000_3982,41,339.07,19947.772246570123,62979.11404344512,25305.821360518294
000_392,41,339.07,16571.593630907013,24076.602467606703,23747.34641768293
000_3502,41,339.07,15386.809927591465,84518.38147865854,56710.89472179878
000_165,41,339.07,25268.13905297256,70858.36108993902,54067.41749237805
000_1091,41,339.07,29278.95860327744,74854.57602896342,104214.19054878048
000_1756,41,339.07,51682.99237804878,8171.646139005335,98024.33708079268
000_959,41,339.07,109411.48589939025,45716.65958460366,31777.36294778964
000_150,41,339.07,103083.1015625,74970.19016768293,37022.5009527439
000_2241,41,339.07,88684.21798780488,109903.0009527439,83267.14081554877
000_977,41,339.07,46349.71989329269,81511.7059832317,96262.36852134146
000_1044,41,339.07,86404.37614329268,7036.345965129573,22483.78782393293
000_1878,41,339.07,33168.85213414634,57894.8662347561,33077.53448932927
000_636,41,339.07,61465.80849847561,8012.330756955031,38285.45893673781
000_1257,41,339.07,74615.40967987805,75067.59241615854,38285.49447408537
000_2123,41,339.07,79552.59222560975,63765.05087652439,12824.822837271342
000_1818,40,330.79999999999995,106668.8060546875,26394.019482421874,62351.7861328125
000_3374,40,330.79999999999995,11893.651586914062,78360.8423828125,34437.06171875
000_790,40,330.79999999999995,68801.559765625,5290.807153320313,102842.09296875
000_2577,40,330.79999999999995,6569.522717285156,101927.554296875,57223.01298828125
000_407,40,330.79999999999995,109609.97734375,86036.9822265625,93978.75703125
000_421,40,330.79999999999995,74532.0353515625,95121.317578125,53845.63291015625
000_1516,40,330.79999999999995,62858.50234375,31708.18256835937,2037.2525665283204
000_3990,40,330.79999999999995,98080.4310546875,2316.4804931640624,42345.2083984375
000_1042,40,330.79999999999995,38054.563671875,64837.70458984375,96119.9326171875
000_987,40,330.79999999999995,6845.731408691407,96050.175,10899.943969726562
000_3156,40,330.79999999999995,96376.5021484375,65540.89765625,74501.87890625
000_1315,40,330.79999999999995,109248.45546875,26407.354296875,27922.60717773437
000_319,40,330.79999999999995,112299.5951171875,99705.5904296875,75314.45078125
000_797,40,330.79999999999995,52728.88232421875,1823.9162048339845,9951.954956054688
000_1933,40,330.79999999999995,17146.63818359375,22037.403759765624,81308.184375
000_1995,40,330.79999999999995,102735.83359375,26102.87998046875,34308.84697265625
000_3491,40,330.79999999999995,34252.24931640625,95120.4357421875,61619.56630859375
000_1416,40,330.79999999999995,15001.145166015624,28418.379443359376,72494.0666015625
000_481,40,330.79999999999995,12619.11845703125,27546.821337890626,15537.536572265624
000_3486,40,330.79999999999995,3192.3409118652344,83104.2537109375,82482.32109375
000_164,40,330.79999999999995,111864.1376953125,10270.998559570313,17075.359228515626
000_1068,40,330.79999999999995,33618.03154296875,69506.418359375,96450.1806640625
000_1383,40,330.79999999999995,67880.403515625,87788.8224609375,5462.579663085938
000_956,40,330.79999999999995,111193.1560546875,41779.9228515625,88685.685546875
000_1519,40,330.79999999999995,69525.930078125,69229.4267578125,95388.9037109375
000_1120,40,330.79999999999995,48244.8119140625,93323.7029296875,85342.7458984375
000_2920,40,330.79999999999995,66225.0572265625,102155.914453125,95160.092578125
000_4169,40,330.79999999999995,104393.2275390625,39257.23125,65423.09208984375
000_1574,40,330.79999999999995,78126.5123046875,12705.228271484377,90519.5025390625
000_691,40,330.79999999999995,52467.84580078125,559.9868850708008,21811.754150390625
000_886,40,330.79999999999995,68755.2162109375,110670.3115234375,113774.8873046875
000_4130,40,330.79999999999995,100572.3369140625,104817.9537109375,91062.9990234375
000_1381,40,330.79999999999995,2139.6981536865237,30684.27080078125,51539.46318359375
000_121,40,330.79999999999995,57453.6869140625,38093.14619140625,91679.8814453125
000_3193,40,330.79999999999995,10993.83291015625,104481.05703125,52404.82265625
000_161,40,330.79999999999995,93201.4650390625,100344.6962890625,31258.10673828125
000_2140,40,330.79999999999995,78204.0275390625,66943.0203125,12038.494873046877
000_4192,40,330.79999999999995,33118.5740234375,82148.7037109375,104036.046875
000_4196,40,330.79999999999995,20836.552978515625,62394.45234375,20708.450048828126
000_777,40,330.79999999999995,33291.39638671875,45441.0865234375,44625.57001953125
000_2220,40,330.79999999999995,60251.97734375,59973.459375,68782.0728515625
000_762,40,330.79999999999995,20193.42451171875,3568.5844604492186,1318.2306396484375
000_765,40,330.79999999999995,67380.1294921875,114940.564453125,66147.27109375
000_1946,40,330.79999999999995,36582.15654296875,55494.4626953125,33143.7345703125
000_1214,40,330.79999999999995,43708.79794921875,66142.5359375,70729.7232421875
000_2224,40,330.79999999999995,8358.843078613281,5608.286291503906,86589.08828125
000_1197,40,330.79999999999995,79405.94453125,45297.2849609375,93746.7890625
000_2625,40,330.79999999999995,30739.519775390625,107256.2931640625,37285.8625
000_3355,40,330.79999999999995,14687.332861328125,100762.3720703125,60536.5349609375
000_745,40,330.79999999999995,95964.8041015625,11499.506860351565,95395.3052734375
000_3633,40,330.79999999999995,101382.9326171875,77206.6974609375,72782.7595703125
000_305,40,330.79999999999995,70409.2490234375,23995.25439453125,29819.459228515625
000_1603,40,330.79999999999995,13746.223461914062,106516.7484375,79374.7140625
000_99,40,330.79999999999995,109454.4109375,97291.41640625,45031.51298828125
000_2095,40,330.79999999999995,23184.62529296875,92699.4884765625,32318.405517578125
000_2433,40,330.79999999999995,83330.641015625,109086.7615234375,84002.96328125
000_2921,40,330.79999999999995,94644.6212890625,6237.451940917968,39456.33232421875
000_830,40,330.79999999999995,32027.05473632813,6873.682263183594,28966.862646484376
000_3602,40,330.79999999999995,42980.05546875,95438.681640625,87539.1314453125
000_3946,40,330.79999999999995,52818.43388671875,48893.9734375,27550.728759765625
000_1974,40,330.79999999999995,43618.04921875,15726.512524414062,59578.46923828125
000_3320,40,330.79999999999995,6019.955102539063,61725.79716796875,79996.8296875
000_2012,40,330.79999999999995,17629.587060546874,77924.655859375,109959.3029296875
000_1054,40,330.79999999999995,89305.837109375,3412.672393798828,108405.115625
000_669,40,330.79999999999995,50415.4216796875,1009.237417602539,35256.0267578125
000_3174,40,330.79999999999995,74596.3603515625,54036.01982421875,69143.39609375
000_3761,40,330.79999999999995,83395.930078125,117682.2447265625,85298.101171875
000_3707,40,330.79999999999995,15605.594580078125,78674.48828125,92958.0751953125
000_2798,40,330.79999999999995,62567.472265625,95908.8345703125,50304.60576171875
000_1090,40,330.79999999999995,28132.79892578125,75539.2955078125,103474.5259765625
000_1477,40,330.79999999999995,20436.78549804688,22311.760546875,88655.6765625
000_4099,39,322.53,27973.294921875,98998.04246794872,90805.49559294872
000_2038,39,322.53,97374.29427083331,60719.0514823718,79263.63080929487
000_1075,39,322.53,36784.70462740384,6186.44690254407,29722.443509615383
000_2956,39,322.53,71684.69491185897,44031.96885016026,74051.34194711539
000_580,39,322.53,101358.09214743588,35257.70602964744,38861.82241586538
000_576,39,322.53,38893.42528044872,34602.75340544872,14025.910256410256
000_2298,39,322.53,1127.6023778670874,39524.882011217946,68079.25380608975
000_2977,39,322.53,38599.71133814102,38853.99819711538,27638.23467548077
000_4212,39,322.53,26424.05153245192,94481.8717948718,90760.18669871795
000_3662,39,322.53,86000.90004006411,117865.01782852564,82619.06830929487
000_1285,39,322.53,61710.90064102564,59245.4694511218,23814.09710536859
000_17,39,322.53,75042.24899839744,110672.84334935895,11201.469951923076
000_1851,39,322.53,73842.75841346153,79623.56430288461,98947.61217948716
000_760,39,322.53,59510.69681490384,80840.34455128205,29026.217497996797
000_1956,39,322.53,46266.86508413462,12464.303185096154,47028.56901041666
000_2596,39,322.53,90306.9140625,23339.95537860577,19877.84319911859
000_2578,39,322.53,82751.28986378205,71575.69871794872,71784.24399038461
000_295,39,322.53,53366.20482772436,114735.29947916669,72169.23677884616
000_3878,39,322.53,30308.71684695513,46426.10997596154,113798.89302884616
000_1697,39,322.53,62934.27994791666,26571.502103365383,103819.98277243588
000_3446,39,322.53,99586.15865384616,46908.07912660256,81588.6047676282
000_81,39,322.53,27288.22906650641,15864.27331229968,115212.74258814105
000_348,39,322.53,26248.94871794872,5583.367174979968,2339.7593462039263
000_838,39,322.53,65818.15224358975,86898.27604166667,115417.49058493588
000_3072,39,322.53,97369.14623397436,69381.82431891025,71963.06530448717
000_2888,39,322.53,69406.62379807692,37363.05969551282,19274.92573116987
000_3076,39,322.53,105648.2063301282,76051.38661858975,68187.61117788461
000_1363,39,322.53,44975.85046073718,86416.74318910256,36572.3327323718
000_3965,39,322.53,5601.924028445513,74645.09074519231,88873.03385416667
000_2677,39,322.53,73127.77584134616,41317.56390224359,25800.28245192308
000_2270,39,322.53,88511.97075320513,113218.4939903846,82609.64022435897
000_2667,39,322.53,18338.777493990383,65495.02453926282,100045.0060096154
000_833,39,322.53,3250.539049979968,98200.30709134616,3686.4273399939902
000_1237,39,322.53,56591.515424679485,50759.46694711538,55916.93739983974
000_2765,39,322.53,109122.35637019233,90163.72876602564,80891.57732371795
000_1109,39,322.53,107736.99519230767,182.68791438371707,34947.291566506414
000_3590,39,322.53,65436.374098557695,99577.87720352564,95827.1047676282
000_2371,39,322.53,83209.98377403847,116662.10176282052,81689.34795673077
000_2026,39,322.53,76564.7279647436,93225.70753205128,80859.49699519231
000_3265,39,322.53,75083.72756410256,58898.70482772436,38368.7727363782
000_1239,39,322.53,100918.70012019233,57652.96103766026,7326.95032051282
000_47,39,322.53,112574.6438301282,44661.916065705125,77140.54887820513
000_2450,39,322.53,97758.01923076923,115329.39483173077,81356.50040064103
000_2550,39,322.53,27110.643028846152,111634.89903846152,32734.01702724359
000_3795,39,322.53,14824.106044671476,104478.82972756412,60639.549379006414
000_1500,39,322.53,70269.26622596153,79190.95532852564,76594.79086538461
000_3244,39,322.53,4261.43639823718,78928.84174679487,56662.02163461538
000_1894,39,322.53,3128.9561924078525,106906.2077323718,32723.132411858973
000_1730,39,322.53,21359.232021233973,49652.8835136218,87183.91566506411
000_3725,39,322.53,9866.15973056891,63124.4742588141,41608.283253205125
000_357,39,322.53,3840.787366035657,103166.58954326923,103557.72916666669
000_2860,39,322.53,16073.873497596154,105090.39322916669,42319.97135416666
000_1735,39,322.53,34479.32411858974,14646.636393229166,93814.91165865384
000_501,39,322.53,75902.2720352564,270.0035621447441,41811.846754807695
000_3709,39,322.53,40324.50671073718,13057.80804286859,64189.49008413462
000_2390,39,322.53,82155.89282852564,63459.54397035256,37035.51362179488
000_2774,39,322.53,103666.82732371795,31595.28255208333,53662.835036057695
000_829,39,322.53,32767.98432491987,6729.503392928686,28463.31560496795
000_4023,39,322.53,84419.4421073718,94553.53084935895,82223.57592147436
000_1132,39,322.53,82636.60837339744,44468.92568108974,106401.91987179487
000_892,39,322.53,34939.52794471154,14237.504682491986,3136.7161896534453
000_259,39,322.53,17275.42938701923,110572.31730769233,3650.853759765625
000_2522,39,322.53,111553.62560096152,88955.41927083333,73332.38441506411
000_738,39,322.53,44526.70823317308,5385.039112580128,14281.27849559295
000_166,39,322.53,26226.445713141027,110535.01782852564,60972.51462339744
000_909,39,322.53,92589.70552884616,16114.34935897436,100629.36217948716
000_714,39,322.53,83949.12459935897,90402.9471153846,5860.967372796475
000_4245,38,314.26,28179.00570518092,96849.1521381579,91176.48190789472
000_11,38,314.26,84532.23519736843,78870.5857319079,94402.15398848684
000_16,38,314.26,79619.28289473684,16212.611199629937,58466.48273026316
000_1294,38,314.26,61395.48591694079,79348.21299342105,18665.39396587171
000_4223,38,314.26,46759.89052220395,48411.91570723684,26358.946803042763
000_1134,38,314.26,55607.08861019737,43404.99619654605,104040.32894736844
000_2841,38,314.26,12106.573344983552,74149.88815789473,89203.48129111843
000_3092,38,314.26,84597.91550164473,38660.11852384869,66949.765625
000_2085,38,314.26,23776.00894325658,93587.2228618421,37329.57586348684
000_2713,38,314.26,10964.791015625,70459.38630756579,84418.74650493421
000_2255,38,314.26,2544.453369140625,51906.07082648026,65086.51120476974
000_3266,38,314.26,75845.84128289473,59716.04368832237,38692.91560444079
000_3263,38,314.26,60866.70137746711,50790.39864309211,45695.41169819079
000_1354,38,314.26,60096.61687911184,90049.91221217105,22611.26927425987
000_603,38,314.26,77161.19880756579,85161.22902960527,12655.824090254937
000_1385,38,314.26,68945.72450657895,102685.2972861842,38460.48828125
000_473,38,314.26,834.1796618009869,117845.46361019736,104065.4644325658
000_3120,38,314.26,7167.81343801398,65315.34529194079,64022.41591282895
000_4061,38,314.26,8141.760112561677,76818.71998355263,50072.50709292763
000_3766,38,314.26,104287.4138569079,103479.50472861844,115175.40357730264
000_2728,38,314.26,3328.3937474300988,54699.34652549342,93844.46607730264
000_2722,38,314.26,98383.92269736844,30308.004780016447,53836.60053453947
000_1512,38,314.26,47092.29954769737,38599.17064144737,103574.79111842104
000_984,38,314.26,51336.93739720395,88040.89987664473,92961.03967927632
000_1498,38,314.26,62532.07648026316,40031.76603618421,87931.90172697368
000_3863,38,314.26,18113.621042351973,99196.5392680921,40539.07072368421
000_3872,38,314.26,1797.040736148232,84599.375,84213.17927631579
000_653,38,314.26,60600.85546875,455.5529014185855,31500.11050575658
000_1889,38,314.26,61280.53803453947,102812.71155427632,82976.95045230263
000_961,38,314.26,4379.399568256579,109037.64987664472,14142.410978618422
000_3782,38,314.26,87190.72101151316,93944.66262335528,80633.0703125
000_3955,38,314.26,1700.610197368421,83985.1287006579,84021.68153782895
000_719,38,314.26,51089.80746299342,2407.3612895764804,29999.29132401316
000_1106,38,314.26,98142.8083881579,57831.50318667763,6466.549187911184
000_1078,38,314.26,97480.98828125,14653.291246916118,67964.60423519737
000_3129,38,314.26,98460.30736019736,80248.83120888157,76544.09950657895
000_1123,38,314.26,25696.77122738487,49668.00966282895,24764.959035773027
000_2632,38,314.26,90883.67023026316,22679.00863486842,20959.52760074013
000_1164,38,314.26,57224.80108963816,48816.94037828947,88373.00431743421
000_4028,38,314.26,46070.28628700658,48578.37685032895,23756.46140008224
000_1427,38,314.26,67167.02240953948,86666.16611842105,15951.48625102796
000_3185,38,314.26,71850.51459703948,56112.54224917763,66318.17783717105
000_1362,38,314.26,42371.83110608553,71074.01027960527,31781.024311266447
000_1711,38,314.26,59737.83244243421,14157.613075657897,92105.73910361844
000_1343,38,314.26,48275.08542351974,100074.85402960528,43510.02580180921
000_2387,38,314.26,86023.66920230263,60592.90789473684,5779.234207956414
000_2530,38,314.26,37943.57391036184,89964.77014802632,86311.81969572368
000_401,38,314.26,5252.4896818462175,116543.63774671052,108244.10464638156
000_2701,38,314.26,3717.2153384560033,53578.69315378289,88393.75267269737
000_2922,38,314.26,111778.5550986842,75701.62356085527,64922.33840460526
000_2285,38,314.26,69920.08532072368,109641.36328125,94692.9066611842
000_4145,38,314.26,32456.13394325658,93877.98828125,88631.28474506579
000_1815,38,314.26,101623.8634868421,27470.21741365132,59295.48838404605
000_2101,38,314.26,58149.14000822369,46939.80766858553,47044.48283305921
000_75,38,314.26,61000.42094983553,12728.423314144737,47982.49465460526
000_2928,38,314.26,77474.95374177632,63527.96330180921,56529.47748766447
000_3629,38,314.26,100018.68832236844,61982.11060855263,67294.91262335527
000_300,38,314.26,38645.54749177631,57054.83048930921,15869.393117804277
000_2610,38,314.26,33237.17999588816,114396.56702302632,54626.94716282895
000_1177,38,314.26,70809.00472861843,44701.33737664474,102977.61944901316
000_2047,38,314.26,98804.671875,68138.07154605263,84883.76295230263
000_152,38,314.26,107295.98951480264,76777.53741776316,34895.47440378289
000_768,38,314.26,101911.91118421052,76479.24342105263,62955.45446134869
000_2051,38,314.26,12397.752312911183,32243.969777960527,73843.54379111843
000_2146,38,314.26,3622.655472604852,36157.65779194079,53681.16755756579
000_2315,38,314.26,104634.40234375,104507.07134046052,93113.04584703948
000_1283,38,314.26,69650.69346217105,85401.88836348684,24848.733295641447
000_2412,38,314.26,101121.7849506579,124.2511467180754,45706.23550575658
000_504,38,314.26,42114.212890625,115835.41344572368,38113.15779194079
000_2400,37,305.99,99436.51858108108,90082.2212837838,79695.20460304055
000_2313,37,305.99,105367.69932432432,115658.03230574324,79239.1632179054
000_853,37,305.99,23681.01441089527,60751.04296875,47116.27660472973
000_2329,37,305.99,25960.34074113176,63800.53526182433,96712.54983108108
000_2417,37,305.99,85501.10620777027,60500.38587415541,5551.674461570946
000_1832,37,305.99,8609.651815878378,80971.30933277027,22797.84855363176
000_1845,37,305.99,70039.4622043919,107454.99535472972,110023.6480152027
000_3433,37,305.99,14702.22922825169,73517.75802364865,40452.11021959459
000_849,37,305.99,63996.02818834459,102089.1233108108,114699.71537162164
000_291,37,305.99,46107.97371199324,37651.23099662162,94836.09818412164
000_3348,37,305.99,66359.23796452703,56424.34100506757,41265.78779560811
000_875,37,305.99,21430.785578547297,55959.42198057433,4882.749485325169
000_343,37,305.99,16119.806798986489,106909.80954391892,108370.1488597973
000_766,37,305.99,96600.21684966216,80510.75358952703,65455.75158361487
000_324,37,305.99,61453.87953969595,25713.834142736487,20030.502111486487
000_216,37,305.99,112208.85451858108,63667.55394847973,111230.62119932432
000_1528,37,305.99,71397.39421452703,65030.97730152027,95167.4444679054
000_2570,37,305.99,103793.7122043919,54672.77195945946,65931.22867398648
000_1998,37,305.99,49201.33213682433,98410.58108108108,63182.93771114865
000_3305,37,305.99,17558.048933699323,87773.04138513513,73530.11402027027
000_3318,37,305.99,8875.270481418918,78425.17905405405,61666.02913851351
000_898,37,305.99,35139.03061655405,105116.95861486488,89087.68918918919
000_900,37,305.99,34835.56387246621,110567.93285472972,90236.31883445944
000_2723,37,305.99,106301.6471706081,28860.306271114863,109440.5095016892
000_2721,37,305.99,99692.72297297296,21595.456450591217,47198.61211993243
000_3498,37,305.99,5204.72802734375,67626.83298141892,58385.79898648649
000_1745,37,305.99,73016.50253378379,10475.976879222972,1094.9434847445102
000_1755,37,305.99,61719.54360219595,22701.26050464527,100842.75
000_992,37,305.99,51599.15983952703,85564.02913851352,94387.74767736488
000_584,37,305.99,42204.8433277027,35857.6011402027,10397.411898226352
000_3612,37,305.99,22342.09517525338,88888.69911317568,92399.34016047296
000_2099,37,305.99,110525.3823902027,106946.24535472972,83822.77934966216
000_1316,37,305.99,18275.246779983107,43815.65983952703,76994.07094594595
000_503,37,305.99,39491.74419341216,109221.90962837836,39922.58921030405
000_4116,37,305.99,83082.11908783784,95283.47191722972,81159.88070101352
000_2376,37,305.99,82449.20418074324,27757.657411317567,80775.65012668919
000_3630,37,305.99,10763.286343961148,78555.24049831081,40886.89706503379
000_3017,37,305.99,88615.80912162163,43871.18253800676,93083.9930320946
000_100,37,305.99,100997.4831081081,98668.38492398648,50986.46389358108
000_2186,37,305.99,59964.30363175676,63100.02713260135,59211.14189189189
000_1892,37,305.99,58733.59079391892,106304.6537162162,84721.34565033784
000_1026,37,305.99,29145.677100929053,77586.6254222973,97176.0090793919
000_638,37,305.99,89319.5785472973,116489.99007601352,22680.296294341217
000_2022,37,305.99,28291.513724662163,7002.786753061655,72187.69003378379
000_2025,37,305.99,28002.86354518581,62771.04719172297,97895.58931587836
000_1107,37,305.99,98124.46853885136,58314.64073057433,7464.003959037162
000_2788,37,305.99,27706.302153716217,58589.63365709459,100820.66680743244
000_2346,37,305.99,20776.42361697635,70951.99809966216,3438.571599187077
000_452,37,305.99,23211.844911317567,45206.73627533784,66686.65941722973
000_1460,37,305.99,20559.69874366554,99074.09839527028,89669.96283783784
000_2474,37,305.99,31131.82564400338,52237.58488175676,20099.505701013517
000_1000,37,305.99,39271.42039695946,78236.64949324324,99908.4279983108
000_998,37,305.99,3276.4887629328546,63896.13450168919,40374.37953969595
000_1760,37,305.99,71243.03652871621,39345.93644425676,12401.906777871622
000_3517,37,305.99,16255.146167652028,92590.84100506756,54704.16100084459
000_1571,36,297.72,65836.58072916667,111196.58138020831,101364.47417534722
000_1568,36,297.72,72187.52235243056,13321.90500217014,101182.92686631944
000_2519,36,297.72,109136.39995659722,75664.14713541667,61833.233506944445
000_3304,36,297.72,67361.33919270833,55324.12554253472,49595.28005642361
000_3328,36,297.72,12666.021511501736,88164.50086805556,72389.54709201389
000_2248,36,297.72,98123.30099826388,115235.85980902778,89792.11089409722
000_2602,36,297.72,109005.79991319444,48528.103407118055,84080.44053819444
000_267,36,297.72,2090.014411078559,9485.225341796877,105357.66362847222
000_1006,36,297.72,58001.362413194445,71578.94813368056,12776.724907769098
000_1491,36,297.72,51328.61349826389,2399.290954589844,88002.76605902778
000_2487,36,297.72,28359.020616319445,55744.60915798611,20376.07199435764
000_2020,36,297.72,32362.245930989586,5376.464301215277,76125.95269097222
000_2029,36,297.72,26613.328125,90842.22135416669,42642.2490234375
000_1759,36,297.72,52506.12532552084,9030.10506184896,95805.33029513888
000_422,36,297.72,74272.21050347222,93822.04513888888,50937.100911458336
000_637,36,297.72,101017.79796006944,50457.71723090278,11480.60365125868
000_2892,36,297.72,103576.48263888888,53761.96115451389,69631.32725694444
000_1817,36,297.72,105403.27907986112,25993.39762369792,61347.39789496528
000_122,36,297.72,58896.07541232639,38034.713975694445,91945.83572048612
000_4085,36,297.72,100592.46028645831,61902.50553385416,65772.18337673611
000_1131,36,297.72,100333.40993923612,53275.18901909722,100502.74327256944
000_9,36,297.72,77378.17144097222,24233.78125,73203.99479166667
000_1849,36,297.72,108034.78493923612,51915.33159722222,98170.16514756944
000_10,36,297.72,78499.59722222222,10612.395426432293,65991.47265625
000_3150,36,297.72,7752.740885416667,113628.34201388888,42586.385850694445
000_2046,36,297.72,25876.414713541668,66132.41970486111,97156.37738715278
000_2024,36,297.72,23215.127387152777,13645.188178168402,74019.51540798611
000_4102,36,297.72,91356.05447048612,20142.277669270832,32732.226996527777
000_4078,36,297.72,30017.072211371527,82617.62586805556,104132.84895833331
000_1418,36,297.72,57196.91015625,116755.99457465278,57633.01681857639
000_605,36,297.72,53402.241536458336,103559.11284722222,67567.32052951389
000_476,36,297.72,78522.24891493056,26603.755533854168,35316.46506076389
000_3195,36,297.72,16254.797878689236,85774.87174479167,69003.47764756944
