x,y,z,radius
18554.6875,27343.75,84960.9375,2000.0
0.0,11718.75,20507.8125,2000.0
23437.5,60546.875,38085.9375,2000.0
56640.625,25390.625,74218.75,2000.0
56640.625,121093.75,30273.4375,2000.0
0.0,21484.375,70312.5,2000.0
64453.125,39062.5,59570.3125,2000.0
58593.75,42968.75,47851.5625,2000.0
32226.5625,3906.25,55664.0625,2000.0
18554.6875,64453.125,10742.1875,2000.0
16601.5625,85937.5,116210.9375,2000.0
44921.875,78125.0,37109.375,2000.0
976.5625,123046.875,14648.4375,2000.0
2929.6875,106445.3125,121093.75,2000.0
63476.5625,74218.75,30273.4375,2000.0
93750.0,79101.5625,12695.3125,2000.0
66406.25,98632.8125,63476.5625,2000.0
3906.25,110351.5625,43945.3125,2000.0
75195.3125,52734.375,59570.3125,2000.0
4882.8125,107421.875,52734.375,2000.0
118164.0625,40039.0625,32226.5625,2000.0
73242.1875,70312.5,124023.4375,2000.0
3906.25,80078.125,49804.6875,2000.0
124023.4375,123046.875,36132.8125,2000.0
18554.6875,82031.25,53710.9375,2000.0
23437.5,78125.0,83007.8125,2000.0
57617.1875,17578.125,25390.625,2000.0
103515.625,6835.9375,0.0,2000.0
83984.375,16601.5625,78125.0,2000.0
25390.625,77148.4375,22460.9375,2000.0
78125.0,121093.75,58593.75,2000.0
68359.375,90820.3125,56640.625,2000.0
97656.25,67382.8125,112304.6875,2000.0
107421.875,60546.875,21484.375,2000.0
119140.625,102539.0625,88867.1875,2000.0
20507.8125,21484.375,43945.3125,2000.0
976.5625,31250.0,76171.875,2000.0
82031.25,47851.5625,4882.8125,2000.0
83984.375,18554.6875,37109.375,2000.0
24414.0625,115234.375,71289.0625,2000.0
75195.3125,41992.1875,109375.0,2000.0
83984.375,102539.0625,85937.5,2000.0
99609.375,31250.0,976.5625,2000.0
107421.875,84960.9375,106445.3125,2000.0
15625.0,74218.75,95703.125,2000.0
16601.5625,117187.5,4882.8125,2000.0
6835.9375,8789.0625,109375.0,2000.0
75195.3125,16601.5625,40039.0625,2000.0
39062.5,105468.75,115234.375,2000.0
109375.0,80078.125,113281.25,2000.0
41015.625,20507.8125,4882.8125,2000.0
85937.5,37109.375,976.5625,2000.0
93750.0,4882.8125,46875.0,2000.0
18554.6875,6835.9375,27343.75,2000.0
25390.625,4882.8125,20507.8125,2000.0
45898.4375,64453.125,3906.25,2000.0
102539.0625,44921.875,43945.3125,2000.0
38085.9375,16601.5625,103515.625,2000.0
84960.9375,32226.5625,4882.8125,2000.0
71289.0625,108398.4375,102539.0625,2000.0
116210.9375,104492.1875,22460.9375,2000.0
17578.125,13671.875,13671.875,2000.0
42968.75,31250.0,99609.375,2000.0
67382.8125,124023.4375,72265.625,2000.0
9765.625,119140.625,82031.25,2000.0
110351.5625,65429.6875,105468.75,2000.0
93750.0,65429.6875,13671.875,2000.0
110351.5625,41992.1875,82031.25,2000.0
5859.375,31250.0,53710.9375,2000.0
8789.0625,18554.6875,18554.6875,2000.0
55664.0625,94726.5625,36132.8125,2000.0
119140.625,70312.5,68359.375,2000.0
115234.375,124023.4375,51757.8125,2000.0
99609.375,110351.5625,79101.5625,2000.0
115234.375,49804.6875,83007.8125,2000.0
53710.9375,22460.9375,59570.3125,2000.0
976.5625,32226.5625,46875.0,2000.0
24414.0625,48828.125,41015.625,2000.0
85937.5,69335.9375,64453.125,2000.0
16601.5625,52734.375,35156.25,2000.0
39062.5,26367.1875,90820.3125,2000.0
3906.25,30273.4375,1953.125,2000.0
23437.5,124023.4375,4882.8125,2000.0
65429.6875,5859.375,62500.0,2000.0
59570.3125,32226.5625,55664.0625,2000.0
51757.8125,51757.8125,112304.6875,2000.0
43945.3125,54687.5,2929.6875,2000.0
123046.875,17578.125,68359.375,2000.0
16601.5625,76171.875,34179.6875,2000.0
52734.375,114257.8125,116210.9375,2000.0
55664.0625,117187.5,7812.5,2000.0
5859.375,8789.0625,79101.5625,2000.0
34179.6875,71289.0625,3906.25,2000.0
121093.75,5859.375,108398.4375,2000.0
92773.4375,112304.6875,18554.6875,2000.0
108398.4375,5859.375,124023.4375,2000.0
56640.625,83984.375,102539.0625,2000.0
35156.25,40039.0625,119140.625,2000.0
121093.75,8789.0625,83984.375,2000.0
105468.75,56640.625,73242.1875,2000.0
107421.875,41992.1875,61523.4375,2000.0
45898.4375,25390.625,19531.25,2000.0
5859.375,34179.6875,10742.1875,2000.0
49804.6875,36132.8125,31250.0,2000.0
53710.9375,15625.0,90820.3125,2000.0
15625.0,18554.6875,119140.625,2000.0
107421.875,98632.8125,71289.0625,2000.0
66406.25,123046.875,30273.4375,2000.0
9765.625,33203.125,62500.0,2000.0
49804.6875,4882.8125,4882.8125,2000.0
21484.375,45898.4375,121093.75,2000.0
90820.3125,103515.625,94726.5625,2000.0
124023.4375,976.5625,16601.5625,2000.0
103515.625,122070.3125,34179.6875,2000.0
71289.0625,8789.0625,76171.875,2000.0
13671.875,45898.4375,96679.6875,2000.0
41992.1875,56640.625,30273.4375,2000.0
22460.9375,119140.625,87890.625,2000.0
4882.8125,124023.4375,73242.1875,2000.0
16601.5625,91796.875,64453.125,2000.0
27343.75,12695.3125,66406.25,2000.0
107421.875,23437.5,0.0,2000.0
92773.4375,20507.8125,39062.5,2000.0
104492.1875,75195.3125,119140.625,2000.0
10742.1875,29296.875,35156.25,2000.0
976.5625,103515.625,7812.5,2000.0
68359.375,92773.4375,14648.4375,2000.0
73242.1875,28320.3125,6835.9375,2000.0
17578.125,106445.3125,45898.4375,2000.0
124023.4375,27343.75,56640.625,2000.0
87890.625,102539.0625,71289.0625,2000.0
83984.375,67382.8125,2929.6875,2000.0
11718.75,84960.9375,22460.9375,2000.0
58593.75,2929.6875,103515.625,2000.0
44921.875,111328.125,36132.8125,2000.0
9765.625,118164.0625,28320.3125,2000.0
36132.8125,122070.3125,18554.6875,2000.0
94726.5625,121093.75,115234.375,2000.0
20507.8125,102539.0625,56640.625,2000.0
44921.875,96679.6875,119140.625,2000.0
72265.625,106445.3125,55664.0625,2000.0
15625.0,22460.9375,117187.5,2000.0
88867.1875,2929.6875,18554.6875,2000.0
117187.5,31250.0,18554.6875,2000.0
101562.5,27343.75,121093.75,2000.0
113281.25,77148.4375,78125.0,2000.0
55664.0625,121093.75,35156.25,2000.0
12695.3125,18554.6875,84960.9375,2000.0
30273.4375,74218.75,2929.6875,2000.0
25390.625,115234.375,3906.25,2000.0
38085.9375,8789.0625,103515.625,2000.0
31250.0,124023.4375,36132.8125,2000.0
123046.875,56640.625,11718.75,2000.0
3906.25,99609.375,83984.375,2000.0
71289.0625,83984.375,28320.3125,2000.0
41015.625,110351.5625,103515.625,2000.0
0.0,71289.0625,12695.3125,2000.0
101562.5,109375.0,10742.1875,2000.0
47851.5625,66406.25,35156.25,2000.0
87890.625,100585.9375,105468.75,2000.0
61523.4375,26367.1875,97656.25,2000.0
73242.1875,0.0,78125.0,2000.0
117187.5,107421.875,25390.625,2000.0
62500.0,81054.6875,10742.1875,2000.0
41992.1875,8789.0625,61523.4375,2000.0
103515.625,20507.8125,14648.4375,2000.0
5859.375,68359.375,92773.4375,2000.0
122070.3125,31250.0,27343.75,2000.0
120117.1875,60546.875,45898.4375,2000.0
120117.1875,94726.5625,85937.5,2000.0
52734.375,22460.9375,55664.0625,2000.0
69335.9375,38085.9375,14648.4375,2000.0
104492.1875,71289.0625,22460.9375,2000.0
45898.4375,88867.1875,107421.875,2000.0
27343.75,95703.125,54687.5,2000.0
78125.0,6835.9375,45898.4375,2000.0
112304.6875,46875.0,16601.5625,2000.0
21484.375,81054.6875,8789.0625,2000.0
119140.625,37109.375,36132.8125,2000.0
2929.6875,16601.5625,88867.1875,2000.0
42968.75,15625.0,49804.6875,2000.0
118164.0625,59570.3125,13671.875,2000.0
43945.3125,107421.875,105468.75,2000.0
71289.0625,79101.5625,22460.9375,2000.0
75195.3125,4882.8125,75195.3125,2000.0
22460.9375,54687.5,120117.1875,2000.0
72265.625,12695.3125,38085.9375,2000.0
18554.6875,78125.0,64453.125,2000.0
52734.375,85937.5,90820.3125,2000.0
24414.0625,67382.8125,49804.6875,2000.0
22460.9375,0.0,22460.9375,2000.0
49804.6875,12695.3125,86914.0625,2000.0
58593.75,53710.9375,105468.75,2000.0
116210.9375,98632.8125,75195.3125,2000.0
16601.5625,104492.1875,101562.5,2000.0
11718.75,65429.6875,30273.4375,2000.0
51757.8125,85937.5,117187.5,2000.0
45898.4375,26367.1875,88867.1875,2000.0
64453.125,5859.375,36132.8125,2000.0
70312.5,3906.25,63476.5625,2000.0
42968.75,23437.5,102539.0625,2000.0
70312.5,114257.8125,73242.1875,2000.0
27343.75,53710.9375,109375.0,2000.0
33203.125,0.0,76171.875,2000.0
17578.125,0.0,74218.75,2000.0
0.0,37109.375,82031.25,2000.0
87890.625,88867.1875,83984.375,2000.0
33203.125,93750.0,95703.125,2000.0
17578.125,83007.8125,83984.375,2000.0
98632.8125,58593.75,68359.375,2000.0
44921.875,19531.25,89843.75,2000.0
74218.75,2929.6875,93750.0,2000.0
98632.8125,52734.375,74218.75,2000.0
1953.125,76171.875,57617.1875,2000.0
77148.4375,79101.5625,5859.375,2000.0
8789.0625,124023.4375,29296.875,2000.0
28320.3125,102539.0625,36132.8125,2000.0
100585.9375,97656.25,81054.6875,2000.0
22460.9375,74218.75,119140.625,2000.0
67382.8125,123046.875,94726.5625,2000.0
63476.5625,107421.875,86914.0625,2000.0
60546.875,18554.6875,13671.875,2000.0
46875.0,50781.25,11718.75,2000.0
7812.5,96679.6875,110351.5625,2000.0
90820.3125,16601.5625,42968.75,2000.0
51757.8125,54687.5,117187.5,2000.0
85937.5,102539.0625,7812.5,2000.0
48828.125,71289.0625,976.5625,2000.0
21484.375,1953.125,13671.875,2000.0
76171.875,50781.25,44921.875,2000.0
60546.875,102539.0625,65429.6875,2000.0
4882.8125,123046.875,78125.0,2000.0
17578.125,77148.4375,118164.0625,2000.0
59570.3125,78125.0,73242.1875,2000.0
114257.8125,2929.6875,102539.0625,2000.0
61523.4375,83007.8125,107421.875,2000.0
41015.625,83984.375,108398.4375,2000.0
122070.3125,27343.75,94726.5625,2000.0
102539.0625,45898.4375,86914.0625,2000.0
80078.125,107421.875,78125.0,2000.0
2929.6875,41015.625,2929.6875,2000.0
48828.125,72265.625,18554.6875,2000.0
39062.5,107421.875,86914.0625,2000.0
87890.625,56640.625,83007.8125,2000.0
76171.875,112304.6875,87890.625,2000.0
78125.0,10742.1875,77148.4375,2000.0
69335.9375,41992.1875,40039.0625,2000.0
88867.1875,61523.4375,42968.75,2000.0
58593.75,56640.625,24414.0625,2000.0
78125.0,72265.625,86914.0625,2000.0
102539.0625,0.0,50781.25,2000.0
124023.4375,56640.625,80078.125,2000.0
30273.4375,102539.0625,41992.1875,2000.0
102539.0625,15625.0,62500.0,2000.0
41015.625,82031.25,54687.5,2000.0
22460.9375,7812.5,69335.9375,2000.0
110351.5625,65429.6875,38085.9375,2000.0
109375.0,112304.6875,75195.3125,2000.0
83984.375,102539.0625,15625.0,2000.0
12695.3125,121093.75,85937.5,2000.0
16601.5625,94726.5625,23437.5,2000.0
17578.125,44921.875,91796.875,2000.0
60546.875,25390.625,26367.1875,2000.0
12695.3125,15625.0,119140.625,2000.0
45898.4375,89843.75,51757.8125,2000.0
108398.4375,84960.9375,14648.4375,2000.0
108398.4375,104492.1875,105468.75,2000.0
11718.75,45898.4375,45898.4375,2000.0
56640.625,61523.4375,104492.1875,2000.0
976.5625,71289.0625,85937.5,2000.0
80078.125,83984.375,18554.6875,2000.0
60546.875,13671.875,51757.8125,2000.0
15625.0,3906.25,5859.375,2000.0
98632.8125,103515.625,95703.125,2000.0
107421.875,93750.0,115234.375,2000.0
65429.6875,39062.5,42968.75,2000.0
110351.5625,74218.75,101562.5,2000.0
77148.4375,90820.3125,103515.625,2000.0
39062.5,26367.1875,120117.1875,2000.0
58593.75,120117.1875,90820.3125,2000.0
33203.125,17578.125,9765.625,2000.0
112304.6875,86914.0625,83984.375,2000.0
118164.0625,73242.1875,16601.5625,2000.0
95703.125,82031.25,110351.5625,2000.0
35156.25,12695.3125,90820.3125,2000.0
100585.9375,56640.625,111328.125,2000.0
106445.3125,74218.75,17578.125,2000.0
23437.5,79101.5625,50781.25,2000.0
117187.5,117187.5,9765.625,2000.0
68359.375,30273.4375,87890.625,2000.0
2929.6875,103515.625,68359.375,2000.0
10742.1875,24414.0625,79101.5625,2000.0
41015.625,83007.8125,60546.875,2000.0
69335.9375,41992.1875,65429.6875,2000.0
0.0,26367.1875,7812.5,2000.0
104492.1875,109375.0,68359.375,2000.0
17578.125,16601.5625,4882.8125,2000.0
109375.0,51757.8125,49804.6875,2000.0
93750.0,110351.5625,6835.9375,2000.0
111328.125,106445.3125,80078.125,2000.0
20507.8125,4882.8125,60546.875,2000.0
60546.875,6835.9375,44921.875,2000.0
100585.9375,41015.625,2929.6875,2000.0
61523.4375,44921.875,52734.375,2000.0
124023.4375,48828.125,31250.0,2000.0
81054.6875,64453.125,18554.6875,2000.0
72265.625,77148.4375,78125.0,2000.0
6835.9375,81054.6875,34179.6875,2000.0
20507.8125,61523.4375,109375.0,2000.0
111328.125,91796.875,94726.5625,2000.0
107421.875,119140.625,22460.9375,2000.0
57617.1875,0.0,53710.9375,2000.0
101562.5,11718.75,4882.8125,2000.0
71289.0625,86914.0625,106445.3125,2000.0
119140.625,76171.875,26367.1875,2000.0
54687.5,45898.4375,12695.3125,2000.0
90820.3125,40039.0625,100585.9375,2000.0
72265.625,55664.0625,23437.5,2000.0
53710.9375,47851.5625,104492.1875,2000.0
92773.4375,55664.0625,4882.8125,2000.0
68359.375,107421.875,61523.4375,2000.0
105468.75,80078.125,114257.8125,2000.0
111328.125,50781.25,69335.9375,2000.0
65429.6875,62500.0,114257.8125,2000.0
3906.25,77148.4375,62500.0,2000.0
114257.8125,70312.5,54687.5,2000.0
86914.0625,13671.875,9765.625,2000.0
64453.125,112304.6875,94726.5625,2000.0
121093.75,69335.9375,112304.6875,2000.0
36132.8125,55664.0625,0.0,2000.0
6835.9375,109375.0,47851.5625,2000.0
26367.1875,2929.6875,73242.1875,2000.0
100585.9375,68359.375,1953.125,2000.0
33203.125,57617.1875,96679.6875,2000.0
121093.75,98632.8125,60546.875,2000.0
81054.6875,68359.375,30273.4375,2000.0
30273.4375,100585.9375,106445.3125,2000.0
1953.125,94726.5625,109375.0,2000.0
46875.0,0.0,60546.875,2000.0
6835.9375,16601.5625,41015.625,2000.0
34179.6875,113281.25,43945.3125,2000.0
85937.5,57617.1875,124023.4375,2000.0
9765.625,41992.1875,83984.375,2000.0
104492.1875,28320.3125,68359.375,2000.0
124023.4375,88867.1875,29296.875,2000.0
60546.875,101562.5,106445.3125,2000.0
69335.9375,63476.5625,71289.0625,2000.0
68359.375,2929.6875,29296.875,2000.0
95703.125,116210.9375,23437.5,2000.0
73242.1875,65429.6875,56640.625,2000.0
100585.9375,12695.3125,116210.9375,2000.0
57617.1875,76171.875,53710.9375,2000.0
107421.875,60546.875,70312.5,2000.0
85937.5,5859.375,104492.1875,2000.0
6835.9375,39062.5,7812.5,2000.0
25390.625,13671.875,29296.875,2000.0
63476.5625,122070.3125,89843.75,2000.0
124023.4375,52734.375,75195.3125,2000.0
16601.5625,99609.375,37109.375,2000.0
50781.25,100585.9375,71289.0625,2000.0
12695.3125,1953.125,24414.0625,2000.0
22460.9375,96679.6875,120117.1875,2000.0
73242.1875,66406.25,22460.9375,2000.0
67382.8125,103515.625,45898.4375,2000.0
115234.375,104492.1875,11718.75,2000.0
94726.5625,122070.3125,55664.0625,2000.0
30273.4375,38085.9375,96679.6875,2000.0
1953.125,3906.25,71289.0625,2000.0
106445.3125,5859.375,21484.375,2000.0
44921.875,117187.5,103515.625,2000.0
8789.0625,67382.8125,56640.625,2000.0
58593.75,112304.6875,83007.8125,2000.0
53710.9375,42968.75,93750.0,2000.0
116210.9375,114257.8125,77148.4375,2000.0
57617.1875,70312.5,80078.125,2000.0
117187.5,110351.5625,4882.8125,2000.0
51757.8125,61523.4375,108398.4375,2000.0
111328.125,55664.0625,3906.25,2000.0
65429.6875,52734.375,75195.3125,2000.0
37109.375,107421.875,91796.875,2000.0
41015.625,9765.625,53710.9375,2000.0
97656.25,19531.25,95703.125,2000.0
73242.1875,72265.625,46875.0,2000.0
33203.125,120117.1875,61523.4375,2000.0
89843.75,83007.8125,82031.25,2000.0
59570.3125,53710.9375,85937.5,2000.0
77148.4375,4882.8125,71289.0625,2000.0
0.0,102539.0625,115234.375,2000.0
21484.375,50781.25,94726.5625,2000.0
32226.5625,59570.3125,27343.75,2000.0
87890.625,25390.625,31250.0,2000.0
33203.125,93750.0,117187.5,2000.0
27343.75,75195.3125,80078.125,2000.0
109375.0,116210.9375,115234.375,2000.0
120117.1875,23437.5,60546.875,2000.0
66406.25,32226.5625,32226.5625,2000.0
1953.125,18554.6875,43945.3125,2000.0
64453.125,78125.0,91796.875,2000.0
64453.125,86914.0625,28320.3125,2000.0
71289.0625,87890.625,1953.125,2000.0
18554.6875,55664.0625,14648.4375,2000.0
69335.9375,4882.8125,7812.5,2000.0
118164.0625,35156.25,96679.6875,2000.0
47851.5625,13671.875,19531.25,2000.0
63476.5625,68359.375,73242.1875,2000.0
13671.875,68359.375,99609.375,2000.0
62500.0,101562.5,92773.4375,2000.0
47851.5625,30273.4375,90820.3125,2000.0
111328.125,39062.5,33203.125,2000.0
8789.0625,1953.125,0.0,2000.0
119140.625,109375.0,30273.4375,2000.0
91796.875,0.0,15625.0,2000.0
92773.4375,94726.5625,78125.0,2000.0
119140.625,20507.8125,106445.3125,2000.0
101562.5,18554.6875,53710.9375,2000.0
96679.6875,108398.4375,93750.0,2000.0
2929.6875,73242.1875,98632.8125,2000.0
78125.0,78125.0,103515.625,2000.0
114257.8125,90820.3125,115234.375,2000.0
75195.3125,74218.75,54687.5,2000.0
118164.0625,7812.5,23437.5,2000.0
84960.9375,83984.375,101562.5,2000.0
48828.125,7812.5,91796.875,2000.0
80078.125,107421.875,64453.125,2000.0
10742.1875,101562.5,62500.0,2000.0
36132.8125,26367.1875,107421.875,2000.0
52734.375,47851.5625,110351.5625,2000.0
62500.0,48828.125,52734.375,2000.0
114257.8125,54687.5,55664.0625,2000.0
25390.625,81054.6875,72265.625,2000.0
5859.375,30273.4375,32226.5625,2000.0
108398.4375,1953.125,976.5625,2000.0
64453.125,110351.5625,67382.8125,2000.0
22460.9375,18554.6875,42968.75,2000.0
84960.9375,59570.3125,40039.0625,2000.0
60546.875,113281.25,103515.625,2000.0
110351.5625,1953.125,40039.0625,2000.0
74218.75,91796.875,63476.5625,2000.0
32226.5625,76171.875,27343.75,2000.0
13671.875,65429.6875,65429.6875,2000.0
15625.0,73242.1875,114257.8125,2000.0
1953.125,14648.4375,48828.125,2000.0
71289.0625,82031.25,80078.125,2000.0
75195.3125,109375.0,57617.1875,2000.0
84960.9375,1953.125,49804.6875,2000.0
16601.5625,83984.375,77148.4375,2000.0
50781.25,83007.8125,89843.75,2000.0
40039.0625,65429.6875,109375.0,2000.0
46875.0,86914.0625,49804.6875,2000.0
94726.5625,31250.0,74218.75,2000.0
58593.75,9765.625,24414.0625,2000.0
8789.0625,63476.5625,123046.875,2000.0
111328.125,37109.375,28320.3125,2000.0
24414.0625,109375.0,97656.25,2000.0
47851.5625,61523.4375,40039.0625,2000.0
112304.6875,85937.5,91796.875,2000.0
68359.375,103515.625,63476.5625,2000.0
123046.875,10742.1875,50781.25,2000.0
85937.5,41015.625,120117.1875,2000.0
17578.125,106445.3125,19531.25,2000.0
25390.625,20507.8125,56640.625,2000.0
21484.375,123046.875,72265.625,2000.0
43945.3125,114257.8125,33203.125,2000.0
97656.25,121093.75,10742.1875,2000.0
85937.5,0.0,56640.625,2000.0
110351.5625,55664.0625,7812.5,2000.0
30273.4375,3906.25,122070.3125,2000.0
113281.25,106445.3125,89843.75,2000.0
101562.5,69335.9375,22460.9375,2000.0
13671.875,106445.3125,50781.25,2000.0
33203.125,110351.5625,35156.25,2000.0
44921.875,10742.1875,94726.5625,2000.0
6835.9375,72265.625,43945.3125,2000.0
62500.0,97656.25,0.0,2000.0
45898.4375,17578.125,13671.875,2000.0
35156.25,48828.125,16601.5625,2000.0
9765.625,111328.125,82031.25,2000.0
16601.5625,47851.5625,45898.4375,2000.0
114257.8125,44921.875,2929.6875,2000.0
51757.8125,83984.375,34179.6875,2000.0
22460.9375,47851.5625,117187.5,2000.0
102539.0625,114257.8125,120117.1875,2000.0
15625.0,80078.125,6835.9375,2000.0
32226.5625,81054.6875,36132.8125,2000.0
65429.6875,116210.9375,61523.4375,2000.0
65429.6875,976.5625,3906.25,2000.0
38085.9375,75195.3125,28320.3125,2000.0
98632.8125,6835.9375,38085.9375,2000.0
82031.25,120117.1875,118164.0625,2000.0
60546.875,93750.0,95703.125,2000.0
29296.875,54687.5,976.5625,2000.0
78125.0,36132.8125,75195.3125,2000.0
64453.125,55664.0625,68359.375,2000.0
69335.9375,14648.4375,100585.9375,2000.0
9765.625,2929.6875,112304.6875,2000.0
74218.75,91796.875,17578.125,2000.0
79101.5625,0.0,50781.25,2000.0
43945.3125,88867.1875,76171.875,2000.0
71289.0625,39062.5,100585.9375,2000.0
35156.25,103515.625,42968.75,2000.0
71289.0625,35156.25,12695.3125,2000.0
112304.6875,107421.875,96679.6875,2000.0
49804.6875,68359.375,29296.875,2000.0
111328.125,92773.4375,85937.5,2000.0
106445.3125,42968.75,91796.875,2000.0
68359.375,123046.875,110351.5625,2000.0
3906.25,113281.25,1953.125,2000.0
8789.0625,103515.625,85937.5,2000.0
79101.5625,33203.125,98632.8125,2000.0
58593.75,24414.0625,103515.625,2000.0
63476.5625,30273.4375,32226.5625,2000.0
91796.875,45898.4375,119140.625,2000.0
95703.125,68359.375,61523.4375,2000.0
3906.25,5859.375,19531.25,2000.0
53710.9375,5859.375,30273.4375,2000.0
11718.75,95703.125,47851.5625,2000.0
19531.25,89843.75,30273.4375,2000.0
30273.4375,91796.875,50781.25,2000.0
86914.0625,83007.8125,98632.8125,2000.0
30273.4375,90820.3125,38085.9375,2000.0
26367.1875,65429.6875,17578.125,2000.0
103515.625,28320.3125,31250.0,2000.0
89843.75,7812.5,22460.9375,2000.0
30273.4375,96679.6875,42968.75,2000.0
38085.9375,67382.8125,27343.75,2000.0
102539.0625,99609.375,117187.5,2000.0
19531.25,50781.25,122070.3125,2000.0
54687.5,123046.875,94726.5625,2000.0
86914.0625,107421.875,79101.5625,2000.0
118164.0625,115234.375,45898.4375,2000.0
85937.5,52734.375,84960.9375,2000.0
65429.6875,37109.375,93750.0,2000.0
66406.25,89843.75,75195.3125,2000.0
112304.6875,24414.0625,60546.875,2000.0
124023.4375,115234.375,41015.625,2000.0
55664.0625,71289.0625,93750.0,2000.0
99609.375,54687.5,5859.375,2000.0
82031.25,40039.0625,90820.3125,2000.0
68359.375,117187.5,78125.0,2000.0
96679.6875,112304.6875,79101.5625,2000.0
88867.1875,121093.75,123046.875,2000.0
107421.875,54687.5,112304.6875,2000.0
14648.4375,28320.3125,0.0,2000.0
7812.5,46875.0,37109.375,2000.0
119140.625,102539.0625,101562.5,2000.0
57617.1875,8789.0625,93750.0,2000.0
24414.0625,81054.6875,120117.1875,2000.0
13671.875,92773.4375,29296.875,2000.0
24414.0625,65429.6875,976.5625,2000.0
66406.25,75195.3125,77148.4375,2000.0
16601.5625,31250.0,85937.5,2000.0
92773.4375,75195.3125,82031.25,2000.0
18554.6875,38085.9375,109375.0,2000.0
118164.0625,77148.4375,18554.6875,2000.0
71289.0625,85937.5,60546.875,2000.0
27343.75,86914.0625,109375.0,2000.0
107421.875,48828.125,74218.75,2000.0
122070.3125,5859.375,32226.5625,2000.0
92773.4375,110351.5625,15625.0,2000.0
112304.6875,28320.3125,65429.6875,2000.0
124023.4375,1953.125,82031.25,2000.0
55664.0625,38085.9375,14648.4375,2000.0
18554.6875,25390.625,81054.6875,2000.0
37109.375,117187.5,60546.875,2000.0
100585.9375,31250.0,78125.0,2000.0
123046.875,106445.3125,35156.25,2000.0
53710.9375,64453.125,52734.375,2000.0
102539.0625,23437.5,74218.75,2000.0
57617.1875,94726.5625,62500.0,2000.0
101562.5,119140.625,105468.75,2000.0
9765.625,54687.5,32226.5625,2000.0
54687.5,74218.75,14648.4375,2000.0
116210.9375,12695.3125,90820.3125,2000.0
109375.0,39062.5,87890.625,2000.0
13671.875,6835.9375,113281.25,2000.0
68359.375,117187.5,116210.9375,2000.0
41992.1875,119140.625,106445.3125,2000.0
52734.375,124023.4375,61523.4375,2000.0
70312.5,15625.0,38085.9375,2000.0
95703.125,110351.5625,68359.375,2000.0
102539.0625,106445.3125,15625.0,2000.0
117187.5,25390.625,92773.4375,2000.0
110351.5625,108398.4375,91796.875,2000.0
0.0,70312.5,39062.5,2000.0
89843.75,36132.8125,4882.8125,2000.0
47851.5625,98632.8125,114257.8125,2000.0
65429.6875,105468.75,976.5625,2000.0
47851.5625,101562.5,40039.0625,2000.0
30273.4375,10742.1875,35156.25,2000.0
38085.9375,48828.125,10742.1875,2000.0
41992.1875,99609.375,80078.125,2000.0
55664.0625,99609.375,68359.375,2000.0
31250.0,84960.9375,40039.0625,2000.0
106445.3125,34179.6875,105468.75,2000.0
7812.5,45898.4375,46875.0,2000.0
52734.375,41015.625,117187.5,2000.0
101562.5,28320.3125,55664.0625,2000.0
114257.8125,42968.75,85937.5,2000.0
21484.375,25390.625,98632.8125,2000.0
37109.375,3906.25,43945.3125,2000.0
58593.75,13671.875,44921.875,2000.0
63476.5625,118164.0625,109375.0,2000.0
115234.375,68359.375,48828.125,2000.0
105468.75,70312.5,73242.1875,2000.0
21484.375,69335.9375,120117.1875,2000.0
62500.0,58593.75,62500.0,2000.0
85937.5,124023.4375,39062.5,2000.0
41992.1875,25390.625,24414.0625,2000.0
8789.0625,13671.875,99609.375,2000.0
120117.1875,118164.0625,28320.3125,2000.0
10742.1875,59570.3125,76171.875,2000.0
9765.625,121093.75,63476.5625,2000.0
94726.5625,48828.125,96679.6875,2000.0
74218.75,68359.375,35156.25,2000.0
75195.3125,88867.1875,99609.375,2000.0
12695.3125,65429.6875,73242.1875,2000.0
61523.4375,122070.3125,24414.0625,2000.0
25390.625,105468.75,78125.0,2000.0
35156.25,97656.25,49804.6875,2000.0
122070.3125,1953.125,79101.5625,2000.0
0.0,90820.3125,4882.8125,2000.0
73242.1875,38085.9375,33203.125,2000.0
101562.5,117187.5,90820.3125,2000.0
78125.0,119140.625,37109.375,2000.0
103515.625,8789.0625,2929.6875,2000.0
6835.9375,43945.3125,15625.0,2000.0
111328.125,49804.6875,75195.3125,2000.0
121093.75,83007.8125,89843.75,2000.0
44921.875,52734.375,7812.5,2000.0
93750.0,50781.25,76171.875,2000.0
124023.4375,116210.9375,73242.1875,2000.0
88867.1875,74218.75,66406.25,2000.0
34179.6875,47851.5625,22460.9375,2000.0
34179.6875,107421.875,60546.875,2000.0
54687.5,121093.75,13671.875,2000.0
8789.0625,4882.8125,68359.375,2000.0
23437.5,71289.0625,976.5625,2000.0
70312.5,49804.6875,31250.0,2000.0
78125.0,60546.875,74218.75,2000.0
18554.6875,115234.375,96679.6875,2000.0
76171.875,44921.875,78125.0,2000.0
123046.875,976.5625,88867.1875,2000.0
55664.0625,51757.8125,44921.875,2000.0
70312.5,104492.1875,20507.8125,2000.0
109375.0,31250.0,43945.3125,2000.0
109375.0,1953.125,105468.75,2000.0
10742.1875,34179.6875,119140.625,2000.0
14648.4375,45898.4375,10742.1875,2000.0
46875.0,83984.375,47851.5625,2000.0
55664.0625,96679.6875,45898.4375,2000.0
55664.0625,106445.3125,42968.75,2000.0
55664.0625,44921.875,90820.3125,2000.0
